player_id,first_name,last_name,short_name,ranking,ranking_double,country,sex,age,birth_date,hand,height,weight,image_url,player_card_url
40366,Simona,WALTERT,S.WALTERT,90,125,SUI,F,25 years-old,(13 December 2000),Right,-,-,https://images.prismic.io/fft-rg-site/aCsE2CdWJ-7kSSRv_40366_G.png,/en-us/players/40366-s.waltert
42330,Francisco,COMESANA,F.COMESANA,91,,ARG,M,25 years-old,(6 October 2000),Right,-,-,https://images.prismic.io/fft-rg-site/aeoo-cBOoF08xQGJ_20260119_PJ_ComesanaFrancisco_US.png,/en-us/players/42330-f.comesana
44187,Oksana,SELEKHMETEVA,O.SELEKHMETEVA,91,246,ESP,F,23 years-old,(13 January 2003),Left,-,-,https://images.prismic.io/fft-rg-site/ZkpxhSol0Zci9RNK_20240518_PJ_SelekhmetevaOksana_US.png,/en-us/players/44187-o.selekhmeteva
24807,Marcos,GIRON,M.GIRON,92,,USA,M,32 years-old,(24 July 1993),Right,-,-,https://images.prismic.io/fft-rg-site/aDQTgidWJ-7kSiER_24807_G.png,/en-us/players/24807-m.giron
44339,Darja,VIDMANOVA,D.VIDMANOVA,92,198,CZE,F,23 years-old,(9 January 2003),Right,-,-,https://images.prismic.io/fft-rg-site/agsc9qYofJOwHVO1_20210604_PJ_VidmanovaDarja_US.png,/en-us/players/44339-d.vidmanova
33416,Benjamin,BONZI,B.BONZI,93,228,FRA,M,30 years-old,(9 June 1996),Right,-,-,https://images.prismic.io/fft-rg-site/d3643bf5-25af-4c5e-9cbd-56cbd530dbba_20220308_PJ_BonziBenjamin_US.png,/en-us/players/33416-b.bonzi
44194,Sinja,KRAUS,S.KRAUS,93,340,AUT,F,24 years-old,(29 April 2002),Right,-,-,https://images.prismic.io/fft-rg-site/aghw_6YofJOwHSxA_20260515_PJ_KrausSinja_US.png,/en-us/players/44194-s.kraus
19962,Ajla,TOMLJANOVIC,A.TOMLJANOVIC,94,,AUS,F,33 years-old,(7 May 1993),Right,-,-,https://images.prismic.io/fft-rg-site/aDFboydWJ-7kSgxi_19962_G.png,/en-us/players/19962-a.tomljanovic
21069,Marco,TRUNGELLITI,M.TRUNGELLITI,94,,ARG,M,36 years-old,(31 January 1990),Right,-,-,https://images.prismic.io/fft-rg-site/aCsCmydWJ-7kSSMb_21069_G.png,/en-us/players/21069-m.trungelliti
31036,Quentin,HALYS,Q.HALYS,95,58,FRA,M,29 years-old,(26 October 1996),Right,-,-,https://images.prismic.io/fft-rg-site/4387636e-4871-4379-bb06-e23f90bf28ba_20240110_PJ_HalysQuentin_US.png,/en-us/players/31036-q.halys
44186,Maria,TIMOFEEVA,M.TIMOFEEVA,95,,UZB,F,22 years-old,(18 November 2003),Right,-,-,https://images.prismic.io/fft-rg-site/aetajsBOoF08xRzX_20260302_PJ_TimofeevaMaria_US.png,/en-us/players/44186-m.timofeeva
31976,Hubert,HURKACZ,H.HURKACZ,96,,POL,M,29 years-old,(11 February 1997),Right,-,-,https://images.prismic.io/fft-rg-site/aeoo4MBOoF08xQFs_20260118_PJ_HurkaczHubert_US.png,/en-us/players/31976-h.hurkacz
8546,Tatjana,MARIA,T.MARIA,96,304,GER,F,38 years-old,(8 August 1987),Right,-,-,https://images.prismic.io/fft-rg-site/aetae8BOoF08xRzE_20260228_PJ_MariaTatjana_US.png,/en-us/players/8546-t.maria
38581,Emiliana,ARANGO,E.ARANGO,97,257,COL,F,25 years-old,(28 November 2000),Right,-,-,https://images.prismic.io/fft-rg-site/245abf06-0851-498a-a4a5-cee2ac6ac7a2_20240305_PJ_ArangoEmiliana_US.png,/en-us/players/38581-e.arango
42500,Eliot,SPIZZIRRI,E.SPIZZIRRI,97,,USA,M,24 years-old,(23 December 2001),Right,-,-,https://images.prismic.io/fft-rg-site/aCoPgydWJ-7kSQvg_42500_G.png,/en-us/players/42500-e.spizzirri
47931,Jaime,FARIA,J.FARIA,98,470,POR,M,22 years-old,(6 August 2003),Right,-,-,https://images.prismic.io/fft-rg-site/ZksBuyol0Zci9Rk0_47931_J.FARIA.png,/en-us/players/47931-j.faria
49017,Alina,KORNEEVA,A.KORNEEVA,98,301,---,F,19 years-old,(23 June 2007),Right,-,-,https://images.prismic.io/fft-rg-site/44b2e00d-920d-4789-ae31-9a45161c2fff_Korneeva.png,/en-us/players/49017-a.korneeva
42494,Alexander,SHEVCHENKO,A.SHEVCHENKO,99,,KAZ,M,25 years-old,(29 November 2000),Right,-,-,https://images.prismic.io/fft-rg-site/aDQPcidWJ-7kSiAQ_42494_G.png,/en-us/players/42494-a.shevchenko
45779,Lanlana,TARARUDEE,L.TARARUDEE,99,,THA,F,22 years-old,(7 July 2004),Right,-,-,https://images.prismic.io/fft-rg-site/aCnPZidWJ-7kSQky_45779_G.png,/en-us/players/45779-l.tararudee
31662,Jan,CHOINSKI,J.CHOINSKI,100,,GBR,M,30 years-old,(10 June 1996),Right,-,-,https://images.prismic.io/fft-rg-site/aCn5eidWJ-7kSQrp_31662_G.png,/en-us/players/31662-j.choinski
47898,Ella,SEIDEL,E.SEIDEL,100,,GER,F,21 years-old,(14 February 2005),Right,-,-,https://images.prismic.io/fft-rg-site/aCoYmSdWJ-7kSQxq_47898_G.png,/en-us/players/47898-e.seidel
33524,Alex,MOLCAN,A.MOLCAN,101,,SVK,M,28 years-old,(1 December 1997),Left,-,-,https://images.prismic.io/fft-rg-site/agiPMaYofJOwHS2e_20260516_PJ_MolcanAlex_US.png,/en-us/players/33524-a.molcan
42557,Katie,VOLYNETS,K.VOLYNETS,101,,USA,F,24 years-old,(31 December 2001),Right,-,-,https://images.prismic.io/fft-rg-site/aetagMBOoF08xRzJ_20260228_PJ_VolynetsKatie_US.png,/en-us/players/42557-k.volynets
46834,Ashlyn,KRUEGER,A.KRUEGER,102,,USA,F,22 years-old,(7 May 2004),Right,-,-,https://images.prismic.io/fft-rg-site/c4bae3b9-dd3e-43a2-ac4d-e36591b625fd_20240302_PJ_KrugerAshlyn_US.png,/en-us/players/46834-a.krueger
38355,Yibing,WU,Y.WU,102,,CHN,M,26 years-old,(14 October 1999),Right,-,-,https://images.prismic.io/fft-rg-site/aeoo98BOoF08xQGF_20260118_PJ_WuYibing_US.png,/en-us/players/38355-y.wu
36373,Alexei,POPYRIN,A.POPYRIN,103,,AUS,M,26 years-old,(5 August 1999),Right,-,-,https://images.prismic.io/fft-rg-site/aeoo7sBOoF08xQF7_20260118_PJ_PopyrinAlexei_US.png,/en-us/players/36373-a.popyrin
45770,Hanne,VANDEWINKEL,H.VANDEWINKEL,103,368,BEL,F,22 years-old,(21 May 2004),Right,-,-,https://images.prismic.io/fft-rg-site/aCoUxSdWJ-7kSQwj_45770_G.png,/en-us/players/45770-h.vandewinkel
42666,Darja,SEMENISTAJA,D.SEMENISTAJA,104,171,LAT,F,23 years-old,(16 September 2002),Left,-,-,https://images.prismic.io/fft-rg-site/agh-e6YofJOwHS0E_20260515_PJ_SemenistajaDarja_US.png,/en-us/players/42666-d.semenistaja
32829,Aleksandar,VUKIC,A.VUKIC,104,,AUS,M,30 years-old,(6 April 1996),Right,-,-,https://images.prismic.io/fft-rg-site/588abedb-cd6a-417d-ac49-d35eec21a948_20240111_PJ_VukicAleksandar_US.png,/en-us/players/32829-a.vukic
20338,Damir,DZUMHUR,D.DZUMHUR,105,,BIH,M,34 years-old,(20 May 1992),Right,-,-,https://images.prismic.io/fft-rg-site/aeoovcBOoF08xQFD_20260117_PJ_DzumhurDamir_US.png,/en-us/players/20338-d.dzumhur
35854,Sofia,KENIN,S.KENIN,105,33,USA,F,27 years-old,(14 November 1998),Right,-,-,https://images.prismic.io/fft-rg-site/aetakcBOoF08xRza_20260303_PJ_KeninSofia_US.png,/en-us/players/35854-s.kenin
44016,Martin,DAMM,M.DAMM,106,363,USA,M,22 years-old,(30 September 2003),Left,-,-,https://images.prismic.io/fft-rg-site/agiPM6YofJOwHS2g_20260516_PJ_DammMartin_US.png,/en-us/players/44016-m.damm
40621,Francesca,JONES,F.JONES,106,,GBR,F,25 years-old,(19 September 2000),Right,-,-,https://images.prismic.io/fft-rg-site/aeuB88BOoF08xSLJ_20260228_PJ_JonesFrancesca_US.png,/en-us/players/40621-f.jones
42302,Yunchaokete,BU,Y.BU,107,373,CHN,M,24 years-old,(19 January 2002),Right,-,-,https://images.prismic.io/fft-rg-site/aeooocBOoF08xQEi_20260115_PJ_YunchaoketeBu_US.png,/en-us/players/42302-y.bu
49363,Kaitlin,QUEVEDO,K.QUEVEDO,107,,ESP,F,20 years-old,(13 February 2006),Right,-,-,https://images.prismic.io/fft-rg-site/agh-dqYofJOwHSz__20260515_PJ_QuevedoKaitlin_US.png,/en-us/players/49363-k.quevedo
42529,Moyuka,UCHIJIMA,M.UCHIJIMA,108,318,JPN,F,24 years-old,(11 August 2001),Right,-,-,https://images.prismic.io/fft-rg-site/aDFarCdWJ-7kSgxg_42529_G.png,/en-us/players/42529-m.uchijima
45200,Coleman,WONG,C.WONG,108,,HKG,M,22 years-old,(6 June 2004),Right,-,-,https://images.prismic.io/fft-rg-site/aCoTvydWJ-7kSQwY_45200_G.png,/en-us/players/45200-c.wong
28369,Mayar,SHERIF,M.SHERIF,109,,EGY,F,30 years-old,(5 May 1996),Right,-,-,https://images.prismic.io/fft-rg-site/8411b977-757b-45ed-a27d-f0d14fb2fae5_20240305_PJ_SherifMayar_US.png,/en-us/players/28369-m.sherif
7815,Stan,WAWRINKA,S.WAWRINKA,109,,SUI,M,41 years-old,(28 March 1985),Right,-,-,https://images.prismic.io/fft-rg-site/aeooy8BOoF08xQFT_20260117_PJ_WawrinkaStan_US.png,/en-us/players/7815-s.wawrinka
47392,Victoria,JIMENEZ KASINTSEVA,V.JIMENEZ KASINTSEVA,110,,AND,F,20 years-old,(9 August 2005),Left,-,-,https://images.prismic.io/fft-rg-site/agmM16YofJOwHTGk_20260517_PJ_VictoriaKasintsevaJimenez_US.png,/en-us/players/47392-v.jimenez-kasintseva
32390,Sebastian,OFNER,S.OFNER,110,,AUT,M,30 years-old,(12 May 1996),Right,-,-,https://images.prismic.io/fft-rg-site/76388947-3147-4996-a247-ab136fbe4d5e_20240112_PJ_OfnerSebastian_US.png,/en-us/players/32390-s.ofner
20124,Nikoloz,BASILASHVILI,N.BASILASHVILI,111,,GEO,M,34 years-old,(23 February 1992),Right,-,-,https://images.prismic.io/fft-rg-site/952d7815-9c51-48a0-b08d-b693931e422d_20220307_PJ_BasilahviliNikoloz_US.png,/en-us/players/20124-n.basilashvili
33639,Dalma,GALFI,D.GALFI,111,,HUN,F,27 years-old,(13 August 1998),Right,-,-,https://images.prismic.io/fft-rg-site/81dd93f4-45fd-49e6-9c53-694de51c1d96_20230402_PJ_GalfiDalma_US.png,/en-us/players/33639-d.galfi
44184,Lulu,SUN,L.SUN,112,,NZL,F,25 years-old,(14 April 2001),Left,-,-,https://images.prismic.io/fft-rg-site/aetafsBOoF08xRzH_20260228_PJ_SunLulu_US.png,/en-us/players/44184-l.sun
42327,Dalibor,SVRCINA,D.SVRCINA,112,,CZE,M,23 years-old,(2 October 2002),Right,-,-,https://images.prismic.io/fft-rg-site/aeoossBOoF08xQE2_20260116_PJ_SvrcinaDalibor_US.png,/en-us/players/42327-d.svrcina
44191,Polina,KUDERMETOVA,P.KUDERMETOVA,113,234,UZB,F,23 years-old,(4 June 2003),Right,-,-,https://images.prismic.io/fft-rg-site/aDQjuidWJ-7kSiRX_44191_G.png,/en-us/players/44191-p.kudermetova
33614,Anna,BLINKOVA,A.BLINKOVA,114,250,---,F,27 years-old,(10 September 1998),Right,-,-,https://images.prismic.io/fft-rg-site/aa83fef0-4d54-410c-85e0-7f299cacc07b_20240305_PJ_BlinkovaAnna_US.png,/en-us/players/33614-a.blinkova
45447,Arthur,FERY,A.FERY,114,,GBR,M,23 years-old,(12 July 2002),Right,-,-,https://images.prismic.io/fft-rg-site/aeoo2sBOoF08xQFk_20260118_PJ_FeryArthur_US.png,/en-us/players/45447-a.fery
32402,Reilly,OPELKA,R.OPELKA,115,,USA,M,28 years-old,(28 August 1997),Right,-,-,https://images.prismic.io/fft-rg-site/0e48ae03-1f69-4e77-8c18-d5e042597c2c_20220309_PJ_OpelkaReilly_US.png,/en-us/players/32402-r.opelka
43951,Titouan,DROGUET,T.DROGUET,116,302,FRA,M,25 years-old,(15 June 2001),Right,-,-,https://images.prismic.io/fft-rg-site/aCwp2ydWJ-7kSU05_43951_G.png,/en-us/players/43951-t.droguet
28697,Julia,GRABHER,J.GRABHER,116,374,AUT,F,30 years-old,(2 July 1996),Right,-,-,https://images.prismic.io/fft-rg-site/f36bf080-02f1-4949-be7d-71f490eb071b_20230402_PJ_GrabherJulia_US.png,/en-us/players/28697-j.grabher
46986,Taylah,PRESTON,T.PRESTON,117,292,AUS,F,20 years-old,(27 October 2005),Right,-,-,https://images.prismic.io/fft-rg-site/aCoWBydWJ-7kSQwu_46986_G.png,/en-us/players/46986-t.preston
44018,Leandro,RIEDI,L.RIEDI,117,,SUI,M,24 years-old,(27 January 2002),Right,-,-,https://images.prismic.io/fft-rg-site/ZkpyEiol0Zci9RNQ_20240517_PJ_RiediLeandro_US.png,/en-us/players/44018-l.riedi
42516,Alina,CHARAEVA,A.CHARAEVA,118,,---,F,24 years-old,(27 May 2002),Right,-,-,https://images.prismic.io/fft-rg-site/244718d0-ad1e-4fbe-97e3-8d54568382cf_20190601_PJ_CharaevaAlina_US.png,/en-us/players/42516-a.charaeva
38551,Hugo,GASTON,H.GASTON,118,369,FRA,M,25 years-old,(26 September 2000),Left,-,-,https://images.prismic.io/fft-rg-site/aeoo_8BOoF08xQGR_20260119_PJ_GastonHugo_US.png,/en-us/players/38551-h.gaston
23784,Katarzyna,KAWA,K.KAWA,119,,POL,F,33 years-old,(17 November 1992),Right,-,-,https://images.prismic.io/fft-rg-site/agiPMKYofJOwHS2d_20260516_PJ_KawaKatarzyna_US.png,/en-us/players/23784-k.kawa
44472,Pablo,LLAMAS RUIZ,P.LLAMAS RUIZ,119,210,ESP,M,23 years-old,(13 October 2002),Right,-,-,https://images.prismic.io/fft-rg-site/aghxAqYofJOwHSxG_20260515_PJ_LlamasRuizPablo_US.png,/en-us/players/44472-p.llamas-ruiz
42339,Facundo,DIAZ ACOSTA,F.DIAZ ACOSTA,120,,ARG,M,25 years-old,(15 December 2000),Left,-,-,https://images.prismic.io/fft-rg-site/3fb9a549-ec47-4d4f-8057-eda892818200_20240113_PJ_DiazAcostaFacundo_US.png,/en-us/players/42339-f.diaz-acosta
51270,Nicolai,BUDKOV KJAER,N.BUDKOV KJAER,121,,NOR,M,19 years-old,(1 September 2006),Right,-,-,https://images.prismic.io/fft-rg-site/aeoo18BOoF08xQFg_20260118_PJ_BudkovKjaerNicolai_US.png,/en-us/players/51270-n.budkov-kjaer
38349,Yue,YUAN,Y.YUAN,121,174,CHN,F,27 years-old,(25 September 1998),Right,-,-,https://images.prismic.io/fft-rg-site/aghjvaYofJOwHSt5_20260514PJ_YuanYue_US.png,/en-us/players/38349-y.yuan
47289,Henrique,ROCHA,H.ROCHA,122,334,POR,M,22 years-old,(6 April 2004),Right,-,-,https://images.prismic.io/fft-rg-site/agh-eKYofJOwHS0B_20260515_PJ_RochaHenrique_US.png,/en-us/players/47289-h.rocha
26058,Aliaksandra,SASNOVICH,A.SASNOVICH,122,,---,F,32 years-old,(22 March 1994),Right,-,-,https://images.prismic.io/fft-rg-site/aCsF6idWJ-7kSSUY_26058_G.png,/en-us/players/26058-a.sasnovich
44196,Himeno,SAKATSUME,H.SAKATSUME,123,,JPN,F,24 years-old,(3 August 2001),Right,-,-,https://images.prismic.io/fft-rg-site/agnwWKYofJOwHTXK_20260517_PJ_SakatsumeHimeno_US.png,/en-us/players/44196-h.sakatsume
45427,Toby,SAMUEL,T.SAMUEL,123,,GBR,M,23 years-old,(6 September 2002),Right,-,-,https://images.prismic.io/fft-rg-site/aghjtqYofJOwHSty_20260514_PJ_SamuelToby_US.png,/en-us/players/45427-t.samuel
29820,Christopher,O'CONNELL,C.O'CONNELL,124,,AUS,M,32 years-old,(3 June 1994),Right,-,-,https://images.prismic.io/fft-rg-site/agh6v6YofJOwHSyw_20260515_PJ_OConnellChristopher_US.png,/en-us/players/29820-c.o'connell
31367,Jil,TEICHMANN,J.TEICHMANN,124,,SUI,F,28 years-old,(15 July 1997),Left,-,-,https://images.prismic.io/fft-rg-site/4a2af383-77ce-4d3f-a757-518dfd78a8ba_Teichmann.png,/en-us/players/31367-j.teichmann
37977,Lucia,BRONZETTI,L.BRONZETTI,125,,ITA,F,27 years-old,(10 December 1998),Right,-,-,https://images.prismic.io/fft-rg-site/cd1d2345-99b2-4e6d-9402-f45d2bd78786_20240305_PJ_BronzettiLucia_US.png,/en-us/players/37977-l.bronzetti
26967,Cristian,GARIN,C.GARIN,125,,CHI,M,30 years-old,(30 May 1996),Right,-,-,https://images.prismic.io/fft-rg-site/aeoo28BOoF08xQFm_20260118_PJ_GarinCristian_US.png,/en-us/players/26967-c.garin
32341,Alexandre,MULLER,A.MULLER,126,436,FRA,M,29 years-old,(1 February 1997),Right,-,-,https://images.prismic.io/fft-rg-site/d54ec8fa-d362-40df-a9b4-aeff651dc3b9_20240406_PJ_MullerAlexandre_US.png,/en-us/players/32341-a.muller
47452,Dominika,SALKOVA,D.SALKOVA,126,139,CZE,F,22 years-old,(28 June 2004),Right,-,-,https://images.prismic.io/fft-rg-site/aCoYIidWJ-7kSQxk_47452_G.png,/en-us/players/47452-d.salkova
40087,Kaja,JUVAN,K.JUVAN,127,,SLO,F,25 years-old,(25 November 2000),Right,-,-,https://images.prismic.io/fft-rg-site/aCsFCydWJ-7kSSSR_40087_G.png,/en-us/players/40087-k.juvan
43948,Dane,SWEENY,D.SWEENY,127,265,AUS,M,25 years-old,(12 February 2001),Right,-,-,https://images.prismic.io/fft-rg-site/ZkpCCCol0Zci9RHO_20240516_PJ_SweenyDane_US.png,/en-us/players/43948-d.sweeny
44902,Francesco,MAESTRELLI,F.MAESTRELLI,128,464,ITA,M,23 years-old,(21 December 2002),Right,-,-,https://images.prismic.io/fft-rg-site/aeoo5sBOoF08xQFy_20260118_PJ_MaestrelliFrancesco_US.png,/en-us/players/44902-f.maestrelli
46190,Vilius,GAUBAS,V.GAUBAS,129,,LTU,M,21 years-old,(29 December 2004),Right,-,-,https://images.prismic.io/fft-rg-site/aghs7KYofJOwHSvF_20260515_PJ_GaubasVilius_US.png,/en-us/players/46190-v.gaubas
40133,Suzan,LAMENS,S.LAMENS,129,,NED,F,27 years-old,(5 July 1999),Right,-,-,https://images.prismic.io/fft-rg-site/aDQaMydWJ-7kSiJE_40133_G.png,/en-us/players/40133-s.lamens
50999,Mary,STOIANA,M.STOIANA,130,312,USA,F,23 years-old,(6 May 2003),Right,-,-,https://images.prismic.io/fft-rg-site/agw0kqYofJOwHW8X_20260518_PJ_StoianaMary_US.PNG,/en-us/players/50999-m.stoiana
21066,Stefano,TRAVAGLIA,S.TRAVAGLIA,130,,ITA,M,34 years-old,(28 December 1991),Right,-,-,https://images.prismic.io/fft-rg-site/aeoo88BOoF08xQGB_20260118_PJ_TravagliaStefano_US.png,/en-us/players/21066-s.travaglia
33787,Tamara,ZIDANSEK,T.ZIDANSEK,131,,SLO,F,28 years-old,(26 December 1997),Right,-,-,https://images.prismic.io/fft-rg-site/agh-gKYofJOwHS0J_20260515_PJ_ZidansekTamara_US.png,/en-us/players/33787-t.zidansek
24367,Leolia,JEANJEAN,L.JEANJEAN,132,201,FRA,F,30 years-old,(14 August 1995),Right,-,-,https://images.prismic.io/fft-rg-site/Zkrpjiol0Zci9Rc6_20240518_PJ_JeanjeanLeolia_US.png,/en-us/players/24367-l.jeanjean
33560,Roman,SAFIULLIN,R.SAFIULLIN,132,,---,M,28 years-old,(7 August 1997),Right,-,-,https://images.prismic.io/fft-rg-site/aDLFNCdWJ-7kShOZ_33560_G.png,/en-us/players/33560-r.safiullin
32437,Andrea,PELLEGRINO,A.PELLEGRINO,133,,ITA,M,29 years-old,(23 March 1997),Right,-,-,https://images.prismic.io/fft-rg-site/agh-jqYofJOwHS0W_20260516_PJ_PellegrinoAndrea_US.png,/en-us/players/32437-a.pellegrino
43819,Lisa,PIGATO,L.PIGATO,133,,ITA,F,23 years-old,(21 June 2003),Right,-,-,https://images.prismic.io/fft-rg-site/agiPL6YofJOwHS2c_20260516_PJ_PigatoLisa_US.png,/en-us/players/43819-l.pigato
28052,Beatriz,HADDAD MAIA,B.HADDAD MAIA,134,134,BRA,F,30 years-old,(30 May 1996),Left,-,-,https://images.prismic.io/fft-rg-site/aetaeMBOoF08xRzB_20260228_PJ_HaddadMaiaBeatriz_US.png,/en-us/players/28052-b.haddad-maia
32244,Pedro,MARTINEZ,P.MARTINEZ,134,378,ESP,M,29 years-old,(26 April 1997),Right,-,-,https://images.prismic.io/fft-rg-site/aeooq8BOoF08xQEu_20260116_PJ_MartinezPedro_US.png,/en-us/players/32244-p.martinez
47331,Nishesh,BASAVAREDDY,N.BASAVAREDDY,135,,USA,M,21 years-old,(2 May 2005),Right,-,-,https://images.prismic.io/fft-rg-site/aeoo0cBOoF08xQFa_20260118_PJ_BasavareddyNishesh_US.png,/en-us/players/47331-n.basavareddy
50683,Emerson,JONES,E.JONES,135,,AUS,F,18 years-old,(7 July 2008),Right,-,-,https://images.prismic.io/fft-rg-site/d8c342ec-020a-4f62-a287-119fc8e45966_Jones.png,/en-us/players/50683-e.jones
47950,Arthur,GEA,A.GEA,136,,FRA,M,21 years-old,(2 January 2005),Right,-,-,https://images.prismic.io/fft-rg-site/aCshvSdWJ-7kSS7v_47950_G.png,/en-us/players/47950-a.gea
45666,Elvina,KALIEVA,E.KALIEVA,136,310,USA,F,22 years-old,(27 July 2003),Right,-,-,https://images.prismic.io/fft-rg-site/aghjs6YofJOwHStv_20260514_PJ_KalievaElvina_US.png,/en-us/players/45666-e.kalieva
33931,Tomas,BARRIOS VERA,T.BARRIOS VERA,137,,CHI,M,28 years-old,(10 December 1997),Right,-,-,https://images.prismic.io/fft-rg-site/aghjv6YofJOwHSt8_20260515_PJ_BarriosVeraTomas_US.png,/en-us/players/33931-t.barrios-vera
35699,Kayla,DAY,K.DAY,137,,USA,F,26 years-old,(28 September 1999),Left,-,-,https://images.prismic.io/fft-rg-site/bfe53e86-7323-4bf0-8361-9daa8fbba3e0_20240305_PJ_DayKayla_US.png,/en-us/players/35699-k.day
45454,Jack,PINNINGTON JONES,J.PINNINGTON JONES,138,,GBR,M,23 years-old,(30 March 2003),Right,-,-,https://images.prismic.io/fft-rg-site/0d28cf67-1e7e-4777-a069-935c3a523b1b_20210604_PJ_PinningtonJonesJack_US.png,/en-us/players/45454-j.pinnington-jones
42560,Qinwen,ZHENG,Q.ZHENG,138,,CHN,F,23 years-old,(8 October 2002),Right,-,-,https://images.prismic.io/fft-rg-site/5ee917df-b017-4181-b733-e37daac1cd7c_20240303_PJ_QinwenZheng_US.png,/en-us/players/42560-q.zheng
44469,Kyrian,JACQUET,K.JACQUET,139,,FRA,M,25 years-old,(11 May 2001),Right,-,-,https://images.prismic.io/fft-rg-site/aghjsqYofJOwHStu_20260514_PJ_JacquetKyrian_US.png,/en-us/players/44469-k.jacquet
31356,Rebecca,SRAMKOVA,R.SRAMKOVA,139,182,SVK,F,29 years-old,(19 October 1996),Right,-,-,https://images.prismic.io/fft-rg-site/aDFZvidWJ-7kSgxb_31356_G.png,/en-us/players/31356-r.sramkova
41774,Otto,VIRTANEN,O.VIRTANEN,140,,FIN,M,25 years-old,(21 June 2001),Right,-,-,https://images.prismic.io/fft-rg-site/agiPLqYofJOwHS2b_20260516_PJ_VirtanenOtto_US.png,/en-us/players/41774-o.virtanen
44807,Gustavo,HEIDE,G.HEIDE,141,245,BRA,M,24 years-old,(28 February 2002),Right,-,-,https://images.prismic.io/fft-rg-site/aghjr6YofJOwHStr_20260514_PJ_HeideGustavo_US.png,/en-us/players/44807-g.heide
36384,Jurij,RODIONOV,J.RODIONOV,142,424,AUT,M,27 years-old,(16 May 1999),Left,-,-,https://images.prismic.io/fft-rg-site/agh-eqYofJOwHS0C_20260515_PJ_RodionovJurij_US.png,/en-us/players/36384-j.rodionov
38418,August,HOLMGREN,A.HOLMGREN,143,,DEN,M,28 years-old,(22 April 1998),Right,-,-,https://images.prismic.io/fft-rg-site/agh-hqYofJOwHS0P_20260516_PJ_HolmgrenAugust_US.png,/en-us/players/38418-a.holmgren
44259,Leyre,ROMERO GORMAZ,L.ROMERO GORMAZ,143,355,ESP,F,24 years-old,(6 April 2002),Left,-,-,https://images.prismic.io/fft-rg-site/aCoStidWJ-7kSQwP_44259_G.png,/en-us/players/44259-l.romero-gormaz
39917,Marina,BASSOLS RIBERA,M.BASSOLS RIBERA,144,,ESP,F,26 years-old,(13 December 1999),Right,-,-,https://images.prismic.io/fft-rg-site/agmLU6YofJOwHTGa_20260517_PJ_BassolsRiberaMarina_US.png,/en-us/players/39917-m.bassols-ribera
48801,Michael,ZHENG,M.ZHENG,144,,USA,M,22 years-old,(27 January 2004),Right,-,-,https://images.prismic.io/fft-rg-site/agnv2aYofJOwHTXE_20260517_PJ_ZhengMichael_US.png,/en-us/players/48801-m.zheng
25127,Mackenzie,MCDONALD,M.MCDONALD,145,329,USA,M,31 years-old,(16 April 1995),Right,-,-,https://images.prismic.io/fft-rg-site/aeoo58BOoF08xQFz_20260118_PJ_McDonaldMackenzie_US.png,/en-us/players/25127-m.mcdonald
49141,Veronika,PODREZ,V.PODREZ,145,407,UKR,F,19 years-old,(11 January 2007),Right,-,-,https://images.prismic.io/fft-rg-site/agnugqYofJOwHTWp_20260517_PJ_PodrezVeronika_US.png,/en-us/players/49141-v.podrez
19689,Grigor,DIMITROV,G.DIMITROV,146,,BUL,M,35 years-old,(16 May 1991),Right,-,-,https://images.prismic.io/fft-rg-site/1db6a83d-552e-4f57-bf04-45d82a6978f6_20240112_PJ_DimitrovGrigor_US.png,/en-us/players/19689-g.dimitrov
38127,Claire,LIU,C.LIU,146,,USA,F,26 years-old,(25 May 2000),Right,-,-,https://images.prismic.io/fft-rg-site/22ac1c3a-2593-4864-91d7-839de7a87091_Liu.png,/en-us/players/38127-c.liu
52603,Laura,SAMSON,L.SAMSON,147,219,CZE,F,18 years-old,(10 March 2008),Right,-,-,https://images.prismic.io/fft-rg-site/agnu9aYofJOwHTWy_20260517_PJ_SamsonLaura_US.png,/en-us/players/52603-l.samson
47407,Lola,RADIVOJEVIC,L.RADIVOJEVIC,148,,SRB,F,21 years-old,(2 January 2005),Right,-,-,https://images.prismic.io/fft-rg-site/aCoXuCdWJ-7kSQxQ_47407_G.png,/en-us/players/47407-l.radivojevic
45070,Stefanos,SAKELLARIDIS,S.SAKELLARIDIS,148,288,GRE,M,21 years-old,(13 September 2004),Right,-,-,https://images.prismic.io/fft-rg-site/agnPXqYofJOwHTR5_20260517_PJ_SakellaridisStefanos_US.png,/en-us/players/45070-s.sakellaridis
33658,Maddison,INGLIS,M.INGLIS,149,377,AUS,F,28 years-old,(14 January 1998),Right,-,-,https://images.prismic.io/fft-rg-site/aCwk1SdWJ-7kSUue_33658_G.png,/en-us/players/33658-m.inglis
42504,Tristan,SCHOOLKATE,T.SCHOOLKATE,149,232,AUS,M,25 years-old,(26 February 2001),Right,-,-,https://images.prismic.io/fft-rg-site/aeooyMBOoF08xQFP_20260117_PJ_SchoolkateTristan_US.png,/en-us/players/42504-t.schoolkate
33066,Priscilla,HON,P.HON,150,151,AUS,F,28 years-old,(10 May 1998),Right,-,-,https://images.prismic.io/fft-rg-site/aDQYZSdWJ-7kSiHe_33066_G.png,/en-us/players/33066-p.hon
